stop_id,stop_id_stepp,stop_code,stop_name,stop_desc,stop_remarks,stop_lat,stop_lon,zone_id,zone_shift,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality,municipality_fare_1,municipality_fare_2
180626,180626,"180626","R Ant França Borges 10 (Qta Piedade)","","",38.867903,-9.063889,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180635,180635,"180635","R Républica 46 (Terminal)","","",38.860649,-9.063674,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180637,180637,"180637","R Bomb Voluntários (Viaduto)","","",38.861508,-9.065269,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180638,180638,"180638","R Bomb Voluntários (Viaduto)","","",38.861452,-9.065342,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180639,180639,"180639","R José Afonso 78 (Qta Piedade)","","",38.858653,-9.072697,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180641,180641,"180641","Av Egas Moniz (Escola)","","",38.857856,-9.072841,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180642,180642,"180642","Av Egas Moniz (Escola)","","",38.857696,-9.072747,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180643,180643,"180643","R Prof Dr Egas Moniz 1 (B Bolonha)","","",38.856395,-9.072204,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180644,180644,"180644","R Prof Dr Egas Moniz 1 (B Bolonha)","","",38.856095,-9.072133,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180645,180645,"180645","AV P D Martinho (Urb Tágides)","","",38.856407,-9.074525,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180646,180646,"180646","AV P D Martinho (Urb Tágides)","","",38.856469,-9.074827,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180647,180647,"180647","R Dr Franc Sá Carneiro 40 (Urb Tágides)","","",38.856902,-9.077829,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180649,180649,"180649","R Batista Pereira (Piscinas)","","",38.8586,-9.07766,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180650,180650,"180650","R Batista Pereira (Piscinas)","","",38.858584,-9.077942,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180651,180651,"180651","R Alb Sanches Castro 45","","",38.858807,-9.075417,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180652,180652,"180652","R Alb Sanches Castro 45","","",38.858816,-9.075719,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180653,180653,"180653","R Alb S Castro (X) Av D V Af Valente","","",38.860499,-9.074908,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180655,180655,"180655","R Sto ant Bolonha 51","","",38.860871,-9.076241,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180657,180657,"180657","R Sto ant Bolonha 61","","",38.862191,-9.07792,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180658,180658,"180658","R Sto ant Bolonha 61","","",38.8624,-9.077732,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180659,180659,"180659","R José Nogueira Vaz 69","","",38.863655,-9.077359,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180660,180660,"180660","R José Nogueira Vaz 69","","",38.863672,-9.077557,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180661,180661,"180661","R M Carlota Oliveira 105","","",38.863837,-9.076003,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180662,180662,"180662","R M Carlota Oliveira 105","","",38.863662,-9.076275,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180663,180663,"180663","R José Nogueira Vaz 88","","",38.863149,-9.074818,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180665,180665,"180665","R Antero Quental 6 (B Chepsi)","","",38.864133,-9.068779,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180667,180667,"180667","R Franc Per Junior (X) Pcta Alf Cunha","","",38.866858,-9.068674,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180668,180668,"180668","R Franc Per Junior (X) Pcta Alf Cunha","","",38.866816,-9.069161,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180669,180669,"180669","R República 121 (Póvoa Sta Iria)","","",38.862162,-9.062683,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180671,180671,"180671","R Alviela 37 (Qta Piedade)","","",38.867439,-9.064053,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180673,180673,"180673","R Alcino Oliveira Silva 2","","",38.867054,-9.067753,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180675,180675,"180675","R Tiago Silva Santos 105A","","",38.868156,-9.069299,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180677,180677,"180677","R Mata (Qta Piedade)","","",38.866628,-9.070337,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180679,180679,"180679","R Antero Quental 13 (Qta Piedade)","","",38.86539,-9.069131,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180681,180681,"180681","R Luis Sá 41 (Urb Tágides)","","",38.856485,-9.078554,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180683,180683,"180683","R Aristides Sousa Mendes 11","","",38.855179,-9.076443,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180685,180685,"180685","R José Afonso (X) Av D Af Valente","","",38.859138,-9.072251,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180687,180687,"180687","R J Isidro Santos (Casal Serra)","","",38.861996,-9.07835,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180689,180689,"180689","Av Casal Serra 1","","",38.859747,-9.080324,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180690,180690,"180690","Av Casal Serra 1","","",38.859746,-9.080554,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180691,180691,"180691","R 1 Maio 1 (Bragadas)","","",38.860733,-9.084151,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180693,180693,"180693","R Lenine (Igreja) (Bragadas)","","",38.862176,-9.085237,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180695,180695,"180695","R Ché Guevarra 22 (Bragadas)","","",38.862136,-9.083227,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180697,180697,"180697","R Catarina Eufémia (X) R 1 Maio 1","","",38.860744,-9.08394,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180699,180699,"180699","R Prof Dr Egas Moniz (Bragadas)","","",38.859141,-9.080264,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180701,180701,"180701","Estr Bragadas 70","","",38.858402,-9.078414,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180702,180702,"180702","Estr Bragadas 70","","",38.858327,-9.078455,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180703,180703,"180703","En 10 (Escola) (Póvoa Sta Iria)","","",38.860531,-9.06539,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180707,180707,"180707","R 25 Abril (C Saúde) (Forte Casa)","","",38.872742,-9.056931,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180709,180709,"180709","En 10 26 (Forte Casa)","","",38.8725,-9.054917,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180710,180710,"180710","En 10 26 (Forte Casa)","","",38.872334,-9.054792,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180713,180713,"180713","En 10 (Fábrica ADP)","","",38.882387,-9.049854,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180714,180714,"180714","En 10 (Fábrica ADP)","","",38.882594,-9.049947,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180715,180715,"180715","En 10 (Verdelha de Baixo)","","",38.885382,-9.048449,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180716,180716,"180716","En 10 (Verdelha de Baixo)","","",38.885418,-9.048738,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180717,180717,"180717","En 10 (Supermercado) (Alverca)","","",38.888792,-9.044386,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180719,180719,"180719","En 10 (Cebi)","","",38.89176,-9.042243,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180720,180720,"180720","En 10 (Cebi)","","",38.892697,-9.042161,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180721,180721,"180721","Pça Cova Bicho 15 (Alverca)","","",38.894691,-9.040208,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180723,180723,"180723","Alverca (Jardim)","","",38.896108,-9.039188,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180725,180725,"180725","En 10 (Alverca)","","",38.888787,-9.044744,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180727,180727,"180727","En 10 (Forte Casa)","","",38.87558,-9.052873,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180730,180730,"180730","En 10 (Aqued Águas Livres)","","",38.861075,-9.065305,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180731,180731,"180731","Cabo Vialonga (B Olival Santo)","","",38.879557,-9.066178,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180732,180732,"180732","Cabo Vialonga (B Olival Santo)","","",38.879582,-9.066352,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180733,180733,"180733","R Olival Santo (X) B Sol Nascente","","",38.880338,-9.066798,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180734,180734,"180734","R Olival Santo (X) B Sol Nascente","","",38.880535,-9.06707,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180735,180735,"180735","R Miguel Torga (Qta Maranhota)","","",38.879426,-9.069343,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180736,180736,"180736","R Miguel Torga (Qta Maranhota)","","",38.879517,-9.069458,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180738,180738,"180738","R Cap Salgueiro Maia (Qta Maranhota)","","",38.878806,-9.071471,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180739,180739,"180739","R Olival Santo (Verdelha Ruivo)","","",38.881963,-9.069485,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180740,180740,"180740","R Olival Santo (Verdelha Ruivo)","","",38.881823,-9.06895,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180741,180741,"180741","R Gen Humb Delgado 3 (Verdelha Ruivo)","","",38.886122,-9.072089,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180742,180742,"180742","R Gen Humb Delgado 3 (Verdelha Ruivo)","","",38.886262,-9.072248,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180743,180743,"180743","R Gen Humb Delgado (Verdelha Ruivo)","","",38.8866,-9.0737,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180744,180744,"180744","R Gen Humb Delgado (Verdelha Ruivo)","","",38.886504,-9.073194,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180745,180745,"180745","R 28 Setembro (Abeiv)","","",38.87448,-9.086606,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180747,180747,"180747","Estr Olival Fora (X) R D Nuno Mendonça","","",38.874933,-9.088357,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180755,180755,"180755","R Bento De Jesus Caraça 13","","",38.954946,-9.004186,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180756,180756,"180756","R Bento De Jesus Caraça 13","","",38.954913,-9.004359,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180757,180757,"180757","R Abel Salazar 22","","",38.955644,-9.003572,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180758,180758,"180758","R Abel Salazar 22","","",38.955724,-9.003492,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180759,180759,"180759","R J Cardoso Pires 43 (Bom Retiro)","","",38.953377,-9.001156,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180760,180760,"180760","R J Cardoso Pires 43 (Bom Retiro)","","",38.953438,-9.001028,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180761,180761,"180761","R Egas Moniz 6 (Bom Retiro)","","",38.953532,-8.999915,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180762,180762,"180762","R Egas Moniz 6 (Bom Retiro)","","",38.95348,-9.000101,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180763,180763,"180763","R Maria Lamas 10 (Bom Retiro)","","",38.953937,-8.999542,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180764,180764,"180764","R Maria Lamas 10 (Bom Retiro)","","",38.953772,-8.999349,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180765,180765,"180765","Lgo Marquês Pombal (Vila Franca Xira)","","",38.955134,-8.986781,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180767,180767,"180767","Lgo Penduras (Qta Granja)","","",38.963257,-8.987689,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180768,180768,"180768","Lgo Penduras (Qta Granja)","","",38.963414,-8.987597,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180769,180769,"180769","Rua José Costa e Silva 4A (Povos)","","",38.966051,-8.984991,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180770,180770,"180770","Rua José Costa e Silva 4A (Povos)","","",38.966025,-8.98508,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180771,180771,"180771","Rua José Costa e Silva 4A (Qta Pelouro)","","",38.968081,-8.984662,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180772,180772,"180772","Rua José Costa e Silva 4A (Qta Pelouro)","","",38.967926,-8.984851,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180773,180773,"180773","Rua José Costa e Silva 108 (Povos)","","",38.970052,-8.983364,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180774,180774,"180774","Rua José Costa e Silva 108 (Povos)","","",38.970266,-8.983332,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180775,180775,"180775","Rua José Costa e Silva 110 (Povos)","","",38.971081,-8.982812,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180776,180776,"180776","Rua José Costa e Silva 110 (Povos)","","",38.971103,-8.982959,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180777,180777,"180777","R Julia Van Zeller Palha (Povos)","","",38.971888,-8.983001,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180778,180778,"180778","R Julia Van Zeller Palha (Povos)","","",38.971707,-8.982927,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180779,180779,"180779","R Calouste Gulbenkian (Rotunda) (Povos)","","",38.972486,-8.983436,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180780,180780,"180780","R Calouste Gulbenkian (Rotunda) (Povos)","","",38.972263,-8.983636,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180781,180781,"180781","R Calouste Gulbenkian 17 (Povos)","","",38.973791,-8.983081,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180782,180782,"180782","R Calouste Gulbenkian 17 (Povos)","","",38.973834,-8.983217,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180783,180783,"180783","R José Carlos Ary Santos 62","","",38.974451,-8.981357,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180784,180784,"180784","R José Carlos Ary Santos 62","","",38.974542,-8.981548,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180785,180785,"180785","R José Carlos Ary Santos 63","","",38.975187,-8.980931,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180786,180786,"180786","R José Carlos Ary Santos 63","","",38.975046,-8.981,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180787,180787,"180787","Hospital Vila Franca De Xira","","",38.976934,-8.984975,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180789,180789,"180789","En 116 (Chasa)","","",38.891371,-9.045611,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180790,180790,"180790","En 116 (Chasa)","","",38.891669,-9.045701,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180791,180791,"180791","A Dos Potes (Metalúrgica)","","",38.898356,-9.050252,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180792,180792,"180792","A Dos Potes (Metalúrgica)","","",38.898143,-9.050439,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180793,180793,"180793","A Dos Potes (X)","","",38.89969,-9.051703,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180794,180794,"180794","A Dos Potes (X)","","",38.899898,-9.052203,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180795,180795,"180795","Arcena (X)","","",38.903131,-9.056085,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180796,180796,"180796","Arcena (X)","","",38.903289,-9.055919,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180797,180797,"180797","Estr Alfarrobeira 4 (Verdelha Baixo)","","",38.886353,-9.048547,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180798,180798,"180798","Estr Alfarrobeira 4 (Verdelha Baixo)","","",38.886114,-9.048438,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180799,180799,"180799","Verdelha Baixo (X) Casal Areias","","",38.888629,-9.051161,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180800,180800,"180800","Verdelha Baixo (X) Casal Areias","","",38.888699,-9.051258,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180801,180801,"180801","R Principal 1 (Casal Areias)","","",38.89114,-9.055965,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180802,180802,"180802","R Principal 1 (Casal Areias)","","",38.891288,-9.055881,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180803,180803,"180803","R Principal (X) R Jardim","","",38.891312,-9.058138,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180805,180805,"180805","Verdelha Baixo (X) Casal Areias","","",38.888846,-9.051823,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180806,180806,"180806","Verdelha Baixo (X) Casal Areias","","",38.888847,-9.052015,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180807,180807,"180807","En 115 (Armazéns)","","",38.885765,-9.055893,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180808,180808,"180808","En 115 (Armazéns)","","",38.886125,-9.055602,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180809,180809,"180809","En 115 (Fábrica)","","",38.882957,-9.05985,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180810,180810,"180810","En 115 (Fábrica)","","",38.882977,-9.059597,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180811,180811,"180811","Estr Olival Fora (X) R D Nuno Mendonça","","",38.874692,-9.088358,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180813,180813,"180813","R Octávio Pato (Jardim)","","",38.873424,-9.085505,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180814,180814,"180814","R Octávio Pato (Jardim)","","",38.873359,-9.085607,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180815,180815,"180815","Morgado (X) Qta Índias","","",38.869912,-9.089852,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180816,180816,"180816","Morgado (X) Qta Índias","","",38.869878,-9.090112,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180817,180817,"180817","Fonte Sto António (Morgado)","","",38.868696,-9.092239,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180818,180818,"180818","Fonte Sto António (Morgado)","","",38.868875,-9.092206,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180819,180819,"180819","Estr Alpriate (X) R Coronel Lobo Costa","","",38.866881,-9.095965,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180820,180820,"180820","Estr Alpriate (X) R Coronel Lobo Costa","","",38.86692,-9.095654,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180821,180821,"180821","R Mov Forças Armadas 1 (Quintanilho)","","",38.864648,-9.099403,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180823,180823,"180823","Quintanilho (X) R Fernando Lopes Graça","","",38.86413,-9.101528,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180825,180825,"180825","En 115-5 (Rotunda)","","",38.862363,-9.102889,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180828,180828,"180828","R 25 Abril (Granja)","","",38.859954,-9.103689,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180830,180830,"180830","R 25 Abril (Campo Jogos) (Granja)","","",38.858647,-9.104399,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180831,180831,"180831","R 1 Maio 2 (Granja)","","",38.857576,-9.107512,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180832,180832,"180832","R 1 Maio 2 (Granja)","","",38.857669,-9.107424,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180833,180833,"180833","R 25 Abril 14 (Granja)","","",38.8585,-9.104551,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180835,180835,"180835","Granja (X) Rua 9 Abril","","",38.859853,-9.103564,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180837,180837,"180837","Parque Industrial (Rotunda) (Granja)","","",38.862654,-9.103448,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180839,180839,"180839","R Forte Abrunheira (Forte Casa)","","",38.877342,-9.053018,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180840,180840,"180840","R Forte Abrunheira (Forte Casa)","","",38.877435,-9.05314,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180841,180841,"180841","R António Gedeão 8 (Forte Casa)","","",38.876651,-9.054408,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180842,180842,"180842","R António Gedeão 8 (Forte Casa)","","",38.876507,-9.054619,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180843,180843,"180843","R República 26 (Forte Casa)","","",38.875897,-9.055254,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180844,180844,"180844","R República 26 (Forte Casa)","","",38.875692,-9.05494,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180845,180845,"180845","R Prof Egas Moniz (X) Beco Ferreiros","","",38.871734,-9.08276,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180846,180846,"180846","R Prof Egas Moniz (X) Beco Ferreiros","","",38.872045,-9.082167,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180847,180847,"180847","En 10 (Armazéns)","","",38.877707,-9.051903,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180849,180849,"180849","Z Indústrial Granja","","",38.860392,-9.11253,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180851,180851,"180851","Z Indústrial Granja","","",38.860264,-9.112599,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180853,180853,"180853","En 115-5 (Granja)","","",38.860468,-9.102111,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180855,180855,"180855","En 115-5 (Granja)","","",38.860969,-9.102206,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180857,180857,"180857","R Vladimir Ilitch Lenine 6B","","",38.861009,-9.085949,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180859,180859,"180859","Alpriate (Escola)","","",38.864168,-9.093298,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180860,180860,"180860","Alpriate (Escola)","","",38.86429,-9.093559,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180861,180861,"180861","Alpriate (Largo)","","",38.862905,-9.092534,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180863,180863,"180863","Estr Alpriate (X) R C Lobo Costa","","",38.866278,-9.095779,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180864,180864,"180864","Estr Alpriate (X) R C Lobo Costa","","",38.866591,-9.09586,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180866,180866,"180866","Av C Arrojado (Supermercado)","","",38.877951,-9.068738,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180873,180873,"180873","En 10 (X) B Funchal","","",38.850597,-9.074832,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180875,180875,"180875","En 10 (Supermercado)","","",38.850073,-9.075566,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180879,180879,"180879","R José Eduardo Vieira Fte 60","","",38.906468,-9.052928,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180880,180880,"180880","R José Eduardo Vieira 58","","",38.906595,-9.052963,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180883,180883,"180883","Av Eduardo V Araújo 2 (B Quintais)","","",38.856723,-9.079109,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180884,180884,"180884","Av Eduardo V Araújo 2 (B Quintais)","","",38.856705,-9.079249,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180885,180885,"180885","Av D Vic Af Valente 61","","",38.865861,-9.070982,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180886,180886,"180886","Av D Vic Af Valente 61","","",38.865528,-9.071523,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180887,180887,"180887","R Qta Pinheiro (Z Industrial)","","",38.9042,-9.02813,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180888,180888,"180888","R Qta Pinheiro (Z Industrial)","","",38.904229,-9.028281,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180889,180889,"180889","Z Indústrial Alverca","","",38.905502,-9.026695,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180890,180890,"180890","Z Indústrial Alverca","","",38.905917,-9.026799,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180891,180891,"180891","Z Indústrial Alverca","","",38.907159,-9.027317,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180897,180897,"180897","R José Nogueira Vaz (Supermercado)","","",38.863576,-9.074579,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180898,180898,"180898","Rua Barco 24","","",38.897713,-9.045287,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180899,180899,"180899","Av Carlos Pinhão (X) R Virgílio Ferreira","","",38.873744,-9.092708,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180900,180900,"180900","Av Carlos Pinhão (X) R Virgílio Ferreira","","",38.873933,-9.09294,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180901,180901,"180901","Av Carlos Pinhão (X) R S Mello Breyner","","",38.874871,-9.0934,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180902,180902,"180902","Av Carlos Pinhão (X) R S Mello Breyner","","",38.874899,-9.093537,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180903,180903,"180903","R Dr José Eduardo Vieira 29 (Arcena)","","",38.905558,-9.054526,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180904,180904,"180904","R Dr José Eduardo Vieira 29 (Arcena)","","",38.905539,-9.054127,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
180905,180905,"180905","R 1 de Maio 39 (Sobralinho)","","",38.917021,-9.023109,,,,,,,,,,,,,,,,,,,,,,,PT170,1114,,
