route_id,pattern_id,pattern_short_name,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,start_shift_id,end_shift_id,shape_id,wheelchair_accessible,bikes_allowed,demand
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1700_1729_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2491,2491,2491,3508_0_2,,,54
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1700_1729_1_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2443,2443,2443,3508_0_2,,,34
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1800_1829_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2427,2427,2427,3508_0_2,,,27
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1800_1829_1_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24173,24173,24173,3508_0_2,,,38
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1830_1859_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2425,2425,2425,3508_0_2,,,29
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1900_1929_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24211,24211,24211,3508_0_2,,,35
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_1930_1959_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24198,24198,24198,3508_0_2,,,16
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_2000_2029_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24222,24222,24222,3508_0_2,,,12
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_2030_2059_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2463,2463,2463,3508_0_2,,,0
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_2030_2059_1_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24122,24122,24122,3508_0_2,,,3
3508_0,3508_0_2,Cacilhas (Terminal),F24DEZ,3508_0_2_2100_2129_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24271,24271,24271,3508_0_2,,,10
3508_1,3508_1_1,Paio Pires (Centro) (Via Seixal T.F.),F24DEZ,3508_1_1_0530_0559_0_F24DEZ,Paio Pires (Centro) (Via Seixal T.F.),,0,F24DEZ_2434,2434,2434,3508_1_1,,,0
3508_3,3508_3_2,Cacilhas (Terminal),F24DEZ,3508_3_2_0500_0529_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2415,2415,2415,3508_3_2,,,44
3509_0,3509_0_1,Paio Pires (Centro) (Via Fogueteiro Est. e Seixal T.F.),F24DEZ,3509_0_1_2100_2129_0_F24DEZ,Paio Pires (Centro) (Via Fogueteiro Est. e Seixal T.F.),,0,F24DEZ_24198,24198,24198,3509_0_1,,,0
3509_0,3509_0_1,Paio Pires (Centro) (Via Fogueteiro Est. e Seixal T.F.),F24DEZ,3509_0_1_2130_2159_0_F24DEZ,Paio Pires (Centro) (Via Fogueteiro Est. e Seixal T.F.),,0,F24DEZ_2462,2462,2462,3509_0_1,,,0
3509_0,3509_0_1,Paio Pires (Centro) (Via Fogueteiro Est. e Seixal T.F.),F24DEZ,3509_0_1_2230_2259_0_F24DEZ,Paio Pires (Centro) (Via Fogueteiro Est. e Seixal T.F.),,0,F24DEZ_24131,24131,24131,3509_0_1,,,0
3509_0,3509_0_2,Cacilhas (Terminal) (Via Fogueteiro Est. e Seixal T.F.),F24DEZ,3509_0_2_2130_2159_0_F24DEZ,Cacilhas (Terminal) (Via Fogueteiro Est. e Seixal T.F.),,1,F24DEZ_2435,2435,2435,3509_0_2,,,0
3509_0,3509_0_2,Cacilhas (Terminal) (Via Fogueteiro Est. e Seixal T.F.),F24DEZ,3509_0_2_2300_2329_0_F24DEZ,Cacilhas (Terminal) (Via Fogueteiro Est. e Seixal T.F.),,1,F24DEZ_2462,2462,2462,3509_0_2,,,0
3509_1,3509_1_1,Paio Pires (Centro) (Via Corroios  e Fogueteiro),F24DEZ,3509_1_1_2300_2329_0_F24DEZ,Paio Pires (Centro) (Via Corroios  e Fogueteiro),,0,F24DEZ_24178,24178,24178,3509_1_1,,,0
3510_0,3510_0_1,Lazarim (Pilotos),F24DEZ,3510_0_1_2100_2129_0_F24DEZ,Lazarim (Pilotos),,0,F24DEZ_24170,24170,24170,3510_0_1,,,0
3510_0,3510_0_2,Cacilhas (Terminal),F24DEZ,3510_0_2_2130_2159_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24170,24170,24170,3510_0_2,,,1
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0600_0629_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2418,2418,2418,3512_0_1,,,21
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0630_0659_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2467,2467,2467,3512_0_1,,,7
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0700_0729_0_F24DEZ,Quinta Princesa,,0,F24DEZ_243,243,243,3512_0_1,,,10
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0730_0759_0_F24DEZ,Quinta Princesa,,0,F24DEZ_244,244,244,3512_0_1,,,16
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0800_0829_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2460,2460,2460,3512_0_1,,,18
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0830_0859_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24224,24224,24224,3512_0_1,,,24
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0830_0859_1_F24DEZ,Quinta Princesa,,0,F24DEZ_2424,2424,2424,3512_0_1,,,20
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0900_0929_0_F24DEZ,Quinta Princesa,,0,F24DEZ_245,245,245,3512_0_1,,,21
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_0930_0959_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24231,24231,24231,3512_0_1,,,48
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1000_1029_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24114,24114,24114,3512_0_1,,,0
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1030_1059_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24110,24110,24110,3512_0_1,,,2
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1100_1129_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2493,2493,2493,3512_0_1,,,45
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1130_1159_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2441,2441,2441,3512_0_1,,,52
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1230_1259_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2476,2476,2476,3512_0_1,,,72
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1300_1329_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24110,24110,24110,3512_0_1,,,52
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1330_1359_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24257,24257,24257,3512_0_1,,,0
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1400_1429_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2483,2483,2483,3512_0_1,,,46
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1500_1529_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2426,2426,2426,3512_0_1,,,65
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1600_1629_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24211,24211,24211,3512_0_1,,,25
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1630_1659_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24138,24138,24138,3512_0_1,,,29
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1700_1729_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2431,2431,2431,3512_0_1,,,0
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1730_1759_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24122,24122,24122,3512_0_1,,,70
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1800_1829_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2416,2416,2416,3512_0_1,,,48
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1830_1859_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2443,2443,2443,3512_0_1,,,15
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1900_1929_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24204,24204,24204,3512_0_1,,,0
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_1930_1959_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24249,24249,24249,3512_0_1,,,34
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_2000_2029_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24141,24141,24141,3512_0_1,,,9
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_2030_2059_0_F24DEZ,Quinta Princesa,,0,F24DEZ_2498,2498,2498,3512_0_1,,,4
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_2100_2129_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24128,24128,24128,3512_0_1,,,21
3512_0,3512_0_1,Quinta Princesa,F24DEZ,3512_0_1_2300_2329_0_F24DEZ,Quinta Princesa,,0,F24DEZ_24235,24235,24235,3512_0_1,,,13
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0500_0529_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2414,2414,2414,3512_0_2,,,0
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0530_0559_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2442,2442,2442,3512_0_2,,,0
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0630_0659_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24117,24117,24117,3512_0_2,,,36
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0700_0729_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2418,2418,2418,3512_0_2,,,44
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0700_0729_1_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24229,24229,24229,3512_0_2,,,36
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0730_0759_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24157,24157,24157,3512_0_2,,,36
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0800_0829_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2414,2414,2414,3512_0_2,,,41
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0830_0859_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2460,2460,2460,3512_0_2,,,61
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_0900_0929_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24224,24224,24224,3512_0_2,,,49
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1000_1029_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_245,245,245,3512_0_2,,,82
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1030_1059_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2424,2424,2424,3512_0_2,,,95
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1100_1129_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24231,24231,24231,3512_0_2,,,89
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1130_1159_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24110,24110,24110,3512_0_2,,,74
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1230_1259_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24256,24256,24256,3512_0_2,,,74
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1300_1329_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2441,2441,2441,3512_0_2,,,45
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1400_1429_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2476,2476,2476,3512_0_2,,,44
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1500_1529_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24257,24257,24257,3512_0_2,,,50
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1600_1629_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2426,2426,2426,3512_0_2,,,0
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1700_1729_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24211,24211,24211,3512_0_2,,,40
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1730_1759_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24138,24138,24138,3512_0_2,,,12
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1800_1829_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24205,24205,24205,3512_0_2,,,0
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1830_1859_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24122,24122,24122,3512_0_2,,,23
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1900_1929_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2416,2416,2416,3512_0_2,,,29
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_1930_1959_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2443,2443,2443,3512_0_2,,,21
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_2000_2029_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24204,24204,24204,3512_0_2,,,0
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_2030_2059_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24219,24219,24219,3512_0_2,,,8
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_2100_2129_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24141,24141,24141,3512_0_2,,,22
3512_0,3512_0_2,Cacilhas (Terminal),F24DEZ,3512_0_2_2200_2229_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24189,24189,24189,3512_0_2,,,11
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0600_0629_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_245,245,245,3513_0_1,,,5
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0630_0659_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_2471,2471,2471,3513_0_1,,,4
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0700_0729_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24224,24224,24224,3513_0_1,,,13
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0730_0759_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24110,24110,24110,3513_0_1,,,4
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0800_0829_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24252,24252,24252,3513_0_1,,,1
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0830_0859_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24201,24201,24201,3513_0_1,,,13
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0900_0929_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_2442,2442,2442,3513_0_1,,,7
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_0930_0959_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_2460,2460,2460,3513_0_1,,,7
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1000_1029_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24271,24271,24271,3513_0_1,,,0
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1030_1059_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_245,245,245,3513_0_1,,,15
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1100_1129_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24256,24256,24256,3513_0_1,,,13
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1130_1159_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24239,24239,24239,3513_0_1,,,15
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1200_1229_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24197,24197,24197,3513_0_1,,,11
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1230_1259_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24229,24229,24229,3513_0_1,,,13
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1300_1329_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24155,24155,24155,3513_0_1,,,22
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1400_1429_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_2477,2477,2477,3513_0_1,,,20
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1430_1459_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24162,24162,24162,3513_0_1,,,11
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1500_1529_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24204,24204,24204,3513_0_1,,,9
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1600_1629_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_2418,2418,2418,3513_0_1,,,18
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1630_1659_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_2416,2416,2416,3513_0_1,,,18
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1700_1729_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24259,24259,24259,3513_0_1,,,12
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1730_1759_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24141,24141,24141,3513_0_1,,,7
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1800_1829_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24190,24190,24190,3513_0_1,,,6
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1830_1859_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24259,24259,24259,3513_0_1,,,6
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_1900_1929_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24196,24196,24196,3513_0_1,,,2
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_2000_2029_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24229,24229,24229,3513_0_1,,,9
3513_0,3513_0_1,Santa Marta do Pinhal,F24DEZ,3513_0_1_2030_2059_0_F24DEZ,Santa Marta do Pinhal,,0,F24DEZ_24204,24204,24204,3513_0_1,,,0
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0500_0529_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2417,2417,2417,3513_0_2,,,15
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0600_0629_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2460,2460,2460,3513_0_2,,,15
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0630_0659_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24137,24137,24137,3513_0_2,,,19
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0700_0729_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_245,245,245,3513_0_2,,,14
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0730_0759_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2471,2471,2471,3513_0_2,,,9
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0800_0829_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24224,24224,24224,3513_0_2,,,19
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0830_0859_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24110,24110,24110,3513_0_2,,,4
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0900_0929_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24252,24252,24252,3513_0_2,,,26
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_0930_0959_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24104,24104,24104,3513_0_2,,,15
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1000_1029_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24267,24267,24267,3513_0_2,,,22
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1030_1059_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24260,24260,24260,3513_0_2,,,28
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1100_1129_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24200,24200,24200,3513_0_2,,,20
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1130_1159_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24229,24229,24229,3513_0_2,,,15
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1200_1229_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24142,24142,24142,3513_0_2,,,21
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1230_1259_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24201,24201,24201,3513_0_2,,,15
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1330_1359_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24197,24197,24197,3513_0_2,,,14
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1400_1429_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24127,24127,24127,3513_0_2,,,7
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1400_1429_1_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24155,24155,24155,3513_0_2,,,0
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1500_1529_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24264,24264,24264,3513_0_2,,,9
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1530_1559_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24163,24163,24163,3513_0_2,,,12
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1600_1629_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24223,24223,24223,3513_0_2,,,7
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1700_1729_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24131,24131,24131,3513_0_2,,,12
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1730_1759_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_2416,2416,2416,3513_0_2,,,8
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1800_1829_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24259,24259,24259,3513_0_2,,,5
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1830_1859_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24204,24204,24204,3513_0_2,,,2
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_1900_1929_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24214,24214,24214,3513_0_2,,,1
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_2000_2029_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24196,24196,24196,3513_0_2,,,6
3513_0,3513_0_2,Cacilhas (Terminal),F24DEZ,3513_0_2_2030_2059_0_F24DEZ,Cacilhas (Terminal),,1,F24DEZ_24235,24235,24235,3513_0_2,,,0
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_0700_0729_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24122,24122,24122,3514_0_1,,,9
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_0800_0829_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24229,24229,24229,3514_0_1,,,8
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_0900_0929_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_2427,2427,2427,3514_0_1,,,2
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1000_1029_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24224,24224,24224,3514_0_1,,,17
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1130_1159_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_2422,2422,2422,3514_0_1,,,5
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1300_1329_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_2443,2443,2443,3514_0_1,,,16
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1430_1459_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24117,24117,24117,3514_0_1,,,10
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1600_1629_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24178,24178,24178,3514_0_1,,,20
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1700_1729_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24180,24180,24180,3514_0_1,,,24
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1730_1759_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24117,24117,24117,3514_0_1,,,12
3514_0,3514_0_1,Vale de Milhaços,F24DEZ,3514_0_1_1800_1829_0_F24DEZ,Vale de Milhaços,,0,F24DEZ_24276,24276,24276,3514_0_1,,,11
